date,option_type,entry_time,entry_price,entry_strike,entry_spot,exit_time,exit_price,exit_strike,exit_spot,exit_reason,pnl
2026-01-20,PUT,2026-01-20 11:10:00+05:30,500.7,83200.0,82871.0,2026-01-20 11:11:00+05:30,505.3,83200.0,82868.83,Stop Loss,-4.600000000000023
2026-01-20,PUT,2026-01-20 11:12:00+05:30,502.75,83200.0,82872.26,2026-01-20 11:13:00+05:30,503.3,83200.0,82857.62,Stop Loss,-0.5500000000000114
2026-01-20,PUT,2026-01-20 11:14:00+05:30,501.7,83200.0,82864.13,2026-01-20 11:15:00+05:30,507.35,83200.0,82855.09,Stop Loss,-5.650000000000034
2026-01-20,PUT,2026-01-20 11:16:00+05:30,468.5,83200.0,82902.3,2026-01-20 11:17:00+05:30,477.5,83200.0,82905.37,Stop Loss,-9.0
2026-01-20,PUT,2026-01-20 11:18:00+05:30,476.45,83200.0,82886.93,2026-01-20 11:19:00+05:30,499.55,83200.0,82876.1,Stop Loss,-23.100000000000023
2026-01-20,PUT,2026-01-20 11:20:00+05:30,491.9,83200.0,82876.49,2026-01-20 12:08:00+05:30,499.95,83200.0,82881.03,Stop Loss,-8.050000000000011
2026-01-20,PUT,2026-01-20 12:11:00+05:30,510.7,83200.0,82829.25,2026-01-20 12:22:00+05:30,514.65,83200.0,82818.19,Stop Loss,-3.9499999999999886
2026-01-20,PUT,2026-01-20 12:23:00+05:30,515.6,83200.0,82813.85,2026-01-20 12:41:00+05:30,544.6,83200.0,82779.83,Stop Loss,-29.0
2026-01-20,PUT,2026-01-20 12:42:00+05:30,515.0,83200.0,82778.5,2026-01-20 12:43:00+05:30,522.4,83200.0,82788.36,Stop Loss,-7.399999999999977
2026-01-20,PUT,2026-01-20 12:45:00+05:30,533.55,83200.0,82770.82,2026-01-20 12:46:00+05:30,534.0,83200.0,82775.45,Stop Loss,-0.4500000000000455
2026-01-20,PUT,2026-01-20 12:47:00+05:30,518.0,83200.0,82786.3,2026-01-20 12:48:00+05:30,520.0,83200.0,82787.69,Stop Loss,-2.0
2026-01-20,PUT,2026-01-20 12:49:00+05:30,521.2,83200.0,82799.54,2026-01-20 12:53:00+05:30,529.0,83200.0,82783.01,Stop Loss,-7.7999999999999545
2026-01-20,PUT,2026-01-20 12:54:00+05:30,516.25,83200.0,82803.69,2026-01-20 12:55:00+05:30,519.15,83200.0,82791.45,Stop Loss,-2.8999999999999773
2026-01-20,PUT,2026-01-20 12:56:00+05:30,517.35,83200.0,82782.36,2026-01-20 13:01:00+05:30,519.2,83200.0,82786.48,Stop Loss,-1.8500000000000227
2026-01-20,PUT,2026-01-20 13:02:00+05:30,519.4,83200.0,82788.28,2026-01-20 13:04:00+05:30,519.8,83200.0,82788.12,Stop Loss,-0.39999999999997726
2026-01-20,PUT,2026-01-20 13:05:00+05:30,520.95,83200.0,82788.15,2026-01-20 13:06:00+05:30,528.8,83200.0,82774.89,Stop Loss,-7.849999999999909
2026-01-20,PUT,2026-01-20 13:07:00+05:30,527.85,83200.0,82769.85,2026-01-20 13:16:00+05:30,536.0,83200.0,82755.05,Stop Loss,-8.149999999999977
2026-01-20,PUT,2026-01-20 13:17:00+05:30,523.2,83200.0,82778.64,2026-01-20 13:18:00+05:30,525.05,83200.0,82764.31,Stop Loss,-1.849999999999909
2026-01-20,PUT,2026-01-20 13:19:00+05:30,516.95,83200.0,82783.27,2026-01-20 13:28:00+05:30,520.05,83200.0,82773.15,Stop Loss,-3.099999999999909
2026-01-20,PUT,2026-01-20 13:29:00+05:30,514.3,83200.0,82772.34,2026-01-20 13:30:00+05:30,514.8,83200.0,82764.58,Stop Loss,-0.5
2026-01-20,PUT,2026-01-20 13:31:00+05:30,514.9,83200.0,82771.39,2026-01-20 13:32:00+05:30,520.0,83200.0,82780.53,Stop Loss,-5.100000000000023
2026-01-20,PUT,2026-01-20 13:37:00+05:30,600.7,83200.0,82666.37,2026-01-20 13:39:00+05:30,605.8,83200.0,82643.44,Stop Loss,-5.099999999999909
2026-01-20,PUT,2026-01-20 13:41:00+05:30,624.2,83200.0,82623.47,2026-01-20 13:46:00+05:30,629.2,83200.0,82638.87,Stop Loss,-5.0
2026-01-20,PUT,2026-01-20 13:48:00+05:30,624.65,83200.0,82636.01,2026-01-20 13:49:00+05:30,635.25,83200.0,82615.05,Stop Loss,-10.600000000000023
2026-01-20,PUT,2026-01-20 13:50:00+05:30,635.7,83200.0,82618.53,2026-01-20 13:54:00+05:30,635.8,83200.0,82626.51,Stop Loss,-0.09999999999990905
2026-01-20,PUT,2026-01-20 13:55:00+05:30,635.0,83200.0,82635.68,2026-01-20 14:03:00+05:30,674.3,83200.0,82596.25,Stop Loss,-39.299999999999955
2026-01-20,PUT,2026-01-20 14:04:00+05:30,627.85,83200.0,82658.9,2026-01-20 14:05:00+05:30,646.0,83200.0,82594.21,Stop Loss,-18.149999999999977
2026-01-20,PUT,2026-01-20 14:08:00+05:30,653.7,83200.0,82583.97,2026-01-20 14:09:00+05:30,661.7,83200.0,82582.79,Stop Loss,-8.0
2026-01-20,PUT,2026-01-20 14:11:00+05:30,653.1,83200.0,82598.24,2026-01-20 14:12:00+05:30,660.7,83200.0,82595.54,Stop Loss,-7.600000000000023
2026-01-20,PUT,2026-01-20 14:13:00+05:30,657.85,83200.0,82607.46,2026-01-20 14:19:00+05:30,663.0,83200.0,82605.43,Stop Loss,-5.149999999999977
2026-01-20,PUT,2026-01-20 14:21:00+05:30,658.75,83200.0,82592.48,2026-01-20 14:38:00+05:30,659.4,83200.0,82597.03,Stop Loss,-0.6499999999999773
2026-01-20,PUT,2026-01-20 14:39:00+05:30,656.0,83200.0,82592.56,2026-01-20 14:40:00+05:30,672.6,83200.0,82572.68,Stop Loss,-16.600000000000023
2026-01-20,PUT,2026-01-20 14:44:00+05:30,718.05,83200.0,82520.75,2026-01-20 14:49:00+05:30,721.3,83200.0,82522.75,Stop Loss,-3.25
2026-01-20,PUT,2026-01-20 14:50:00+05:30,724.0,83200.0,82530.72,2026-01-20 14:51:00+05:30,775.5,83200.0,82489.07,Stop Loss,-51.5
2026-01-20,PUT,2026-01-20 14:53:00+05:30,764.55,83200.0,82486.63,2026-01-20 14:58:00+05:30,777.6,83200.0,82472.61,Stop Loss,-13.050000000000068
2026-01-20,PUT,2026-01-20 15:03:00+05:30,911.35,83200.0,82335.54,2026-01-20 15:08:00+05:30,915.3,83200.0,82357.7,Stop Loss,-3.949999999999932
2026-01-20,PUT,2026-01-20 15:12:00+05:30,1085.4,83200.0,82184.34,2026-01-20 15:14:00+05:30,1097.85,83200.0,82160.99,Stop Loss,-12.449999999999818
2026-01-20,PUT,2026-01-20 15:15:00+05:30,980.4,83200.0,82231.37,2026-01-20 15:16:00+05:30,1030.1,83200.0,82174.66,Stop Loss,-49.69999999999993
2026-01-20,PUT,2026-01-20 15:17:00+05:30,1051.45,83200.0,82156.41,2026-01-20 15:29:00+05:30,1031.75,83200.0,82153.74,EOD,19.700000000000045
2026-01-21,CALL,2026-01-21 09:15:00+05:30,388.85,81900.0,81932.19,2026-01-21 09:16:00+05:30,562.05,81900.0,82234.7,Stop Loss,-173.19999999999993
2026-01-21,PUT,2026-01-21 09:16:00+05:30,174.9,81900.0,82234.7,2026-01-21 09:17:00+05:30,190.9,81900.0,82138.71,Stop Loss,-16.0
2026-01-21,CALL,2026-01-21 09:17:00+05:30,526.35,81900.0,82138.71,2026-01-21 09:18:00+05:30,598.2,81900.0,82229.48,Stop Loss,-71.85000000000002
2026-01-21,PUT,2026-01-21 09:18:00+05:30,169.05,81900.0,82229.48,2026-01-21 09:19:00+05:30,185.2,81900.0,82176.66,Stop Loss,-16.149999999999977
2026-01-21,CALL,2026-01-21 09:19:00+05:30,530.75,81900.0,82176.66,2026-01-21 09:25:00+05:30,534.85,81900.0,82150.96,Stop Loss,-4.100000000000023
2026-01-21,PUT,2026-01-21 09:23:00+05:30,207.6,81900.0,82041.44,2026-01-21 09:27:00+05:30,210.6,81900.0,82023.46,Stop Loss,-3.0
2026-01-21,CALL,2026-01-21 09:26:00+05:30,520.2,81900.0,82123.78,2026-01-21 12:39:00+05:30,532.5,81900.0,82157.03,Stop Loss,-12.299999999999955
2026-01-21,PUT,2026-01-21 09:28:00+05:30,188.15,81900.0,82063.19,2026-01-21 09:29:00+05:30,213.8,81900.0,82006.86,Stop Loss,-25.650000000000006
2026-01-21,PUT,2026-01-21 09:30:00+05:30,180.5,81900.0,82093.63,2026-01-21 09:31:00+05:30,184.45,81900.0,82073.95,Stop Loss,-3.9499999999999886
2026-01-21,PUT,2026-01-21 09:32:00+05:30,186.9,81900.0,82143.44,2026-01-21 09:36:00+05:30,196.5,81900.0,82069.57,Stop Loss,-9.599999999999994
2026-01-21,PUT,2026-01-21 09:37:00+05:30,206.2,81900.0,82024.15,2026-01-21 09:39:00+05:30,215.3,81900.0,81992.85,Stop Loss,-9.100000000000023
2026-01-21,PUT,2026-01-21 09:40:00+05:30,207.75,81900.0,82015.37,2026-01-21 09:41:00+05:30,213.25,81900.0,82006.99,Stop Loss,-5.5
2026-01-21,PUT,2026-01-21 09:42:00+05:30,202.65,81900.0,82056.35,2026-01-21 09:44:00+05:30,204.1,81900.0,82042.01,Stop Loss,-1.4499999999999886
2026-01-21,PUT,2026-01-21 09:45:00+05:30,205.4,81900.0,82030.59,2026-01-21 09:46:00+05:30,230.5,81900.0,81970.3,Stop Loss,-25.099999999999994
2026-01-21,PUT,2026-01-21 09:47:00+05:30,225.1,81900.0,81966.4,2026-01-21 09:55:00+05:30,230.8,81900.0,81977.57,Stop Loss,-5.700000000000017
2026-01-21,PUT,2026-01-21 09:56:00+05:30,214.15,81900.0,82016.18,2026-01-21 09:57:00+05:30,230.75,81900.0,81967.28,Stop Loss,-16.599999999999994
2026-01-21,PUT,2026-01-21 10:03:00+05:30,271.3,81900.0,81905.38,2026-01-21 10:10:00+05:30,282.1,81900.0,81841.0,Stop Loss,-10.800000000000011
2026-01-21,PUT,2026-01-21 10:11:00+05:30,278.4,81900.0,81857.2,2026-01-21 10:21:00+05:30,289.7,81900.0,81806.39,Stop Loss,-11.300000000000011
2026-01-21,PUT,2026-01-21 10:27:00+05:30,354.55,81900.0,81753.58,2026-01-21 10:28:00+05:30,360.7,81900.0,81711.88,Stop Loss,-6.149999999999977
2026-01-21,PUT,2026-01-21 10:32:00+05:30,365.35,81900.0,81696.81,2026-01-21 10:33:00+05:30,380.1,81900.0,81675.1,Stop Loss,-14.75
