date,option_type,entry_time,entry_price,entry_strike,exit_time,exit_price,exit_strike,exit_reason,pnl
2026-02-03,CALL,2026-02-03 09:15:00+05:30,469.0,84000.0,2026-02-03 09:16:00+05:30,509.6,84000.0,Stop Loss,-40.60000000000002
2026-02-03,PUT,2026-02-03 09:15:00+05:30,1058.15,84000.0,2026-02-03 15:29:00+05:30,542.85,84000.0,EOD,515.3000000000001
2026-02-03,CALL,2026-02-03 09:22:00+05:30,766.8,84000.0,2026-02-03 09:23:00+05:30,790.0,84000.0,Stop Loss,-23.200000000000045
2026-02-03,CALL,2026-02-03 09:27:00+05:30,655.75,84000.0,2026-02-03 09:28:00+05:30,718.15,84000.0,Stop Loss,-62.39999999999998
2026-02-03,CALL,2026-02-03 09:31:00+05:30,659.4,84000.0,2026-02-03 15:29:00+05:30,341.25,84000.0,EOD,318.15
