date,option_type,entry_time,entry_price,entry_strike,entry_spot,exit_time,exit_price,exit_strike,exit_spot,exit_reason,pnl
2026-01-02,PUT,2026-01-02 10:52:00+05:30,29.3,26150.0,26260.35,2026-01-02 10:59:00+05:30,28.5,26150.0,26263.35,Stop Loss,-0.8000000000000007
2026-01-02,PUT,2026-01-02 11:00:00+05:30,28.85,26150.0,26261.35,2026-01-02 11:17:00+05:30,27.9,26150.0,26259.3,Stop Loss,-0.9500000000000028
2026-01-02,PUT,2026-01-02 11:19:00+05:30,27.5,26150.0,26261.55,2026-01-02 11:21:00+05:30,26.5,26150.0,26266.8,Stop Loss,-1.0
2026-01-02,PUT,2026-01-02 11:22:00+05:30,27.5,26150.0,26260.75,2026-01-02 11:25:00+05:30,26.1,26150.0,26266.8,Stop Loss,-1.3999999999999986
2026-01-02,PUT,2026-01-02 11:26:00+05:30,26.6,26150.0,26266.2,2026-01-02 11:29:00+05:30,25.4,26150.0,26273.25,Stop Loss,-1.2000000000000028
2026-01-02,PUT,2026-01-02 11:32:00+05:30,24.95,26150.0,26276.9,2026-01-02 11:34:00+05:30,24.4,26150.0,26284.55,Stop Loss,-0.5500000000000007
2026-01-02,PUT,2026-01-02 11:35:00+05:30,24.7,26150.0,26281.7,2026-01-02 11:39:00+05:30,23.9,26150.0,26284.0,Stop Loss,-0.8000000000000007
2026-01-02,PUT,2026-01-02 11:40:00+05:30,24.45,26150.0,26281.4,2026-01-02 11:53:00+05:30,23.75,26150.0,26293.1,Stop Loss,-0.6999999999999993
2026-01-02,PUT,2026-01-02 11:54:00+05:30,23.8,26150.0,26294.6,2026-01-02 12:24:00+05:30,23.15,26150.0,26295.35,Stop Loss,-0.6500000000000021
2026-01-02,PUT,2026-01-02 12:25:00+05:30,23.25,26150.0,26293.55,2026-01-02 12:32:00+05:30,22.45,26150.0,26303.6,Stop Loss,-0.8000000000000007
2026-01-02,PUT,2026-01-02 12:35:00+05:30,21.55,26150.0,26311.1,2026-01-02 12:48:00+05:30,23.25,26150.0,26291.7,Target Hit,1.6999999999999993
2026-01-02,PUT,2026-01-02 13:20:00+05:30,21.55,26150.0,26304.8,2026-01-02 13:53:00+05:30,21.0,26150.0,26310.05,Stop Loss,-0.5500000000000007
2026-01-02,PUT,2026-01-02 13:54:00+05:30,21.6,26150.0,26305.35,2026-01-02 14:15:00+05:30,20.65,26150.0,26304.1,Stop Loss,-0.9500000000000028
2026-01-02,PUT,2026-01-02 14:25:00+05:30,19.05,26150.0,26310.2,2026-01-02 14:33:00+05:30,21.35,26150.0,26287.0,Target Hit,2.3000000000000007
2026-01-02,PUT,2026-01-02 15:01:00+05:30,18.2,26150.0,26307.75,2026-01-02 15:09:00+05:30,17.35,26150.0,26322.6,Stop Loss,-0.8499999999999979
2026-01-02,PUT,2026-01-02 15:12:00+05:30,17.7,26150.0,26328.8,2026-01-02 15:29:00+05:30,16.25,26150.0,26335.7,EOD,-1.4499999999999993
2026-01-05,PUT,2026-01-05 09:15:00+05:30,68.25,26350.0,26327.6,2026-01-05 10:18:00+05:30,50.1,26350.0,26358.45,Stop Loss,-18.15
2026-01-05,CALL,2026-01-05 09:17:00+05:30,56.45,26350.0,26329.2,2026-01-05 09:20:00+05:30,48.65,26350.0,26321.15,Stop Loss,-7.800000000000004
2026-01-05,CALL,2026-01-05 09:21:00+05:30,51.55,26350.0,26329.25,2026-01-05 09:23:00+05:30,42.55,26350.0,26305.2,Stop Loss,-9.0
2026-01-05,CALL,2026-01-05 09:25:00+05:30,43.75,26350.0,26312.1,2026-01-05 09:30:00+05:30,37.2,26350.0,26295.7,Stop Loss,-6.549999999999997
2026-01-05,CALL,2026-01-05 09:35:00+05:30,29.9,26350.0,26271.9,2026-01-05 09:36:00+05:30,28.85,26350.0,26270.1,Stop Loss,-1.0499999999999972
2026-01-05,CALL,2026-01-05 09:37:00+05:30,29.45,26350.0,26272.3,2026-01-05 09:49:00+05:30,39.25,26350.0,26299.1,Target Hit,9.8
2026-01-05,PUT,2026-01-05 10:19:00+05:30,51.9,26350.0,26357.3,2026-01-05 10:21:00+05:30,50.0,26350.0,26361.85,Stop Loss,-1.8999999999999986
2026-01-05,PUT,2026-01-05 10:22:00+05:30,51.95,26350.0,26356.5,2026-01-05 10:24:00+05:30,47.95,26350.0,26366.85,Stop Loss,-4.0
2026-01-05,PUT,2026-01-05 10:25:00+05:30,49.1,26350.0,26367.55,2026-01-05 10:41:00+05:30,56.85,26350.0,26343.85,Target Hit,7.75
2026-01-05,CALL,2026-01-05 13:18:00+05:30,29.05,26350.0,26301.4,2026-01-05 13:30:00+05:30,25.55,26350.0,26286.4,Stop Loss,-3.5
2026-01-05,CALL,2026-01-05 13:31:00+05:30,26.45,26350.0,26288.2,2026-01-05 13:36:00+05:30,24.1,26350.0,26284.05,Stop Loss,-2.349999999999998
2026-01-05,CALL,2026-01-05 13:38:00+05:30,25.5,26350.0,26287.4,2026-01-05 13:39:00+05:30,23.95,26350.0,26283.4,Stop Loss,-1.5500000000000007
2026-01-05,CALL,2026-01-05 13:40:00+05:30,24.1,26350.0,26281.45,2026-01-05 13:49:00+05:30,18.8,26350.0,26269.95,Stop Loss,-5.300000000000001
2026-01-05,CALL,2026-01-05 13:51:00+05:30,17.7,26350.0,26263.15,2026-01-05 13:59:00+05:30,15.5,26350.0,26252.2,Stop Loss,-2.1999999999999993
2026-01-05,CALL,2026-01-05 14:00:00+05:30,15.95,26350.0,26251.3,2026-01-05 14:01:00+05:30,14.25,26350.0,26243.6,Stop Loss,-1.6999999999999993
2026-01-05,CALL,2026-01-05 14:04:00+05:30,12.5,26350.0,26224.2,2026-01-05 14:05:00+05:30,11.5,26350.0,26211.35,Stop Loss,-1.0
2026-01-05,CALL,2026-01-05 14:06:00+05:30,12.4,26350.0,26226.4,2026-01-05 14:19:00+05:30,11.3,26350.0,26226.0,Stop Loss,-1.0999999999999996
2026-01-05,CALL,2026-01-05 14:22:00+05:30,10.8,26350.0,26217.45,2026-01-05 14:45:00+05:30,13.95,26350.0,26255.4,Target Hit,3.1499999999999986
2026-01-06,CALL,2026-01-06 09:15:00+05:30,45.6,26250.0,26235.75,2026-01-06 09:19:00+05:30,26.75,26250.0,26195.8,Stop Loss,-18.85
2026-01-06,PUT,2026-01-06 09:16:00+05:30,50.15,26250.0,26214.7,2026-01-06 09:56:00+05:30,36.7,26250.0,26249.25,Stop Loss,-13.449999999999996
2026-01-06,CALL,2026-01-06 09:22:00+05:30,25.5,26250.0,26195.55,2026-01-06 09:25:00+05:30,22.2,26250.0,26189.5,Stop Loss,-3.3000000000000007
2026-01-06,CALL,2026-01-06 09:30:00+05:30,17.85,26250.0,26178.5,2026-01-06 09:33:00+05:30,27.15,26250.0,26212.1,Target Hit,9.299999999999997
2026-01-06,PUT,2026-01-06 09:57:00+05:30,40.85,26250.0,26243.15,2026-01-06 09:59:00+05:30,35.15,26250.0,26256.8,Stop Loss,-5.700000000000003
2026-01-06,PUT,2026-01-06 10:01:00+05:30,32.7,26250.0,26260.15,2026-01-06 10:23:00+05:30,45.55,26250.0,26223.8,Target Hit,12.849999999999994
2026-01-06,CALL,2026-01-06 10:38:00+05:30,16.9,26250.0,26210.65,2026-01-06 10:58:00+05:30,13.9,26250.0,26208.25,Stop Loss,-2.9999999999999982
2026-01-06,CALL,2026-01-06 11:00:00+05:30,14.4,26250.0,26205.35,2026-01-06 11:11:00+05:30,12.5,26250.0,26205.2,Stop Loss,-1.9000000000000004
2026-01-06,CALL,2026-01-06 11:13:00+05:30,11.1,26250.0,26197.9,2026-01-06 11:15:00+05:30,9.05,26250.0,26180.75,Stop Loss,-2.049999999999999
2026-01-06,CALL,2026-01-06 11:22:00+05:30,6.0,26250.0,26145.1,2026-01-06 11:43:00+05:30,7.7,26250.0,26188.65,Target Hit,1.7000000000000002
2026-01-06,CALL,2026-01-06 12:03:00+05:30,6.4,26250.0,26173.25,2026-01-06 12:07:00+05:30,4.8,26250.0,26162.1,Stop Loss,-1.6000000000000005
2026-01-06,CALL,2026-01-06 12:10:00+05:30,4.75,26250.0,26161.0,2026-01-06 12:20:00+05:30,4.1,26250.0,26159.05,Stop Loss,-0.6500000000000004
2026-01-06,CALL,2026-01-06 12:26:00+05:30,4.1,26250.0,26154.9,2026-01-06 12:49:00+05:30,3.55,26250.0,26158.5,Stop Loss,-0.5499999999999998
2026-01-06,CALL,2026-01-06 12:50:00+05:30,3.7,26250.0,26158.2,2026-01-06 12:57:00+05:30,6.15,26250.0,26177.55,Target Hit,2.45
2026-01-06,CALL,2026-01-06 13:19:00+05:30,2.7,26250.0,26166.4,2026-01-06 13:22:00+05:30,2.25,26250.0,26165.2,Stop Loss,-0.4500000000000002
2026-01-06,CALL,2026-01-06 13:29:00+05:30,1.8,26250.0,26162.25,2026-01-06 13:53:00+05:30,1.15,26250.0,26156.65,Stop Loss,-0.6500000000000001
2026-01-06,CALL,2026-01-06 13:56:00+05:30,1.2,26250.0,26156.75,2026-01-06 13:57:00+05:30,0.95,26250.0,26152.6,Stop Loss,-0.25
2026-01-06,CALL,2026-01-06 14:01:00+05:30,0.95,26250.0,26154.1,2026-01-06 14:04:00+05:30,0.75,26250.0,26152.9,Stop Loss,-0.19999999999999996
2026-01-06,CALL,2026-01-06 14:10:00+05:30,0.7,26250.0,26130.75,2026-01-06 14:19:00+05:30,0.6,26250.0,26134.75,Stop Loss,-0.09999999999999998
2026-01-06,CALL,2026-01-06 14:23:00+05:30,0.6,26250.0,26136.2,2026-01-06 14:42:00+05:30,0.45,26250.0,26148.35,Stop Loss,-0.14999999999999997
2026-01-06,CALL,2026-01-06 14:43:00+05:30,0.55,26250.0,26152.35,2026-01-06 14:52:00+05:30,0.4,26250.0,26158.75,Stop Loss,-0.15000000000000002
2026-01-06,CALL,2026-01-06 14:58:00+05:30,0.3,26250.0,26163.85,2026-01-06 15:02:00+05:30,0.2,26250.0,26181.05,Stop Loss,-0.09999999999999998
2026-01-07,PUT,2026-01-07 09:15:00+05:30,87.85,26100.0,26111.65,2026-01-07 09:21:00+05:30,73.55,26100.0,26154.2,Stop Loss,-14.299999999999997
2026-01-07,CALL,2026-01-07 09:16:00+05:30,133.8,26100.0,26133.85,2026-01-07 12:42:00+05:30,116.7,26100.0,26094.3,Stop Loss,-17.10000000000001
2026-01-07,PUT,2026-01-07 09:22:00+05:30,76.35,26100.0,26146.3,2026-01-07 10:08:00+05:30,69.95,26100.0,26157.25,Stop Loss,-6.3999999999999915
2026-01-07,PUT,2026-01-07 10:10:00+05:30,67.85,26100.0,26159.15,2026-01-07 10:13:00+05:30,65.85,26100.0,26165.0,Stop Loss,-2.0
2026-01-07,PUT,2026-01-07 10:17:00+05:30,64.7,26100.0,26174.0,2026-01-07 10:56:00+05:30,59.1,26100.0,26174.0,Stop Loss,-5.600000000000001
2026-01-07,PUT,2026-01-07 10:57:00+05:30,61.1,26100.0,26169.45,2026-01-07 11:04:00+05:30,58.4,26100.0,26179.05,Stop Loss,-2.700000000000003
2026-01-07,PUT,2026-01-07 11:06:00+05:30,59.6,26100.0,26176.5,2026-01-07 11:16:00+05:30,71.35,26100.0,26140.45,Target Hit,11.749999999999993
2026-01-07,CALL,2026-01-07 12:45:00+05:30,112.55,26100.0,26084.3,2026-01-07 12:46:00+05:30,110.0,26100.0,26077.75,Stop Loss,-2.549999999999997
2026-01-07,CALL,2026-01-07 12:47:00+05:30,112.1,26100.0,26086.85,2026-01-07 13:25:00+05:30,104.3,26100.0,26076.45,Stop Loss,-7.799999999999997
2026-01-07,CALL,2026-01-07 13:26:00+05:30,104.55,26100.0,26075.85,2026-01-07 14:12:00+05:30,117.75,26100.0,26104.9,Target Hit,13.200000000000003
2026-01-08,PUT,2026-01-08 09:15:00+05:30,85.9,26100.0,26101.75,2026-01-08 11:48:00+05:30,162.25,26100.0,25961.65,Target Hit,76.35
2026-01-08,CALL,2026-01-08 09:16:00+05:30,101.45,26100.0,26115.1,2026-01-08 09:26:00+05:30,88.3,26100.0,26076.6,Stop Loss,-13.150000000000006
2026-01-08,CALL,2026-01-08 09:27:00+05:30,89.9,26100.0,26077.85,2026-01-08 09:29:00+05:30,85.1,26100.0,26065.0,Stop Loss,-4.800000000000011
2026-01-08,CALL,2026-01-08 09:33:00+05:30,79.6,26100.0,26052.45,2026-01-08 09:39:00+05:30,92.85,26100.0,26092.45,Target Hit,13.25
2026-01-08,CALL,2026-01-08 10:11:00+05:30,78.65,26100.0,26051.65,2026-01-08 10:19:00+05:30,72.45,26100.0,26038.35,Stop Loss,-6.200000000000003
2026-01-08,CALL,2026-01-08 10:22:00+05:30,70.4,26100.0,26028.55,2026-01-08 10:52:00+05:30,68.3,26100.0,26017.9,Stop Loss,-2.1000000000000085
2026-01-08,CALL,2026-01-08 10:53:00+05:30,69.9,26100.0,26020.75,2026-01-08 11:02:00+05:30,66.65,26100.0,26010.5,Stop Loss,-3.25
2026-01-08,CALL,2026-01-08 11:03:00+05:30,67.15,26100.0,26012.6,2026-01-08 11:14:00+05:30,65.3,26100.0,26003.8,Stop Loss,-1.8500000000000085
2026-01-08,CALL,2026-01-08 11:15:00+05:30,66.35,26100.0,26005.55,2026-01-08 11:18:00+05:30,63.5,26100.0,25997.15,Stop Loss,-2.8499999999999943
2026-01-08,CALL,2026-01-08 11:19:00+05:30,64.35,26100.0,25999.0,2026-01-08 11:20:00+05:30,59.3,26100.0,25983.05,Stop Loss,-5.049999999999997
2026-01-08,CALL,2026-01-08 11:22:00+05:30,59.65,26100.0,25976.75,2026-01-08 11:24:00+05:30,58.2,26100.0,25969.0,Stop Loss,-1.4499999999999957
2026-01-08,CALL,2026-01-08 11:25:00+05:30,58.7,26100.0,25968.55,2026-01-08 11:48:00+05:30,57.0,26100.0,25961.65,Stop Loss,-1.7000000000000028
2026-01-08,CALL,2026-01-08 11:51:00+05:30,57.25,26100.0,25960.9,2026-01-08 11:54:00+05:30,56.25,26100.0,25960.6,Stop Loss,-1.0
2026-01-08,CALL,2026-01-08 11:55:00+05:30,56.4,26100.0,25958.15,2026-01-08 11:57:00+05:30,54.75,26100.0,25952.2,Stop Loss,-1.6499999999999986
2026-01-08,CALL,2026-01-08 11:59:00+05:30,51.85,26100.0,25938.3,2026-01-08 12:02:00+05:30,48.65,26100.0,25925.05,Stop Loss,-3.200000000000003
2026-01-08,CALL,2026-01-08 12:04:00+05:30,48.6,26100.0,25917.45,2026-01-08 12:05:00+05:30,47.0,26100.0,25895.5,Stop Loss,-1.6000000000000014
2026-01-08,CALL,2026-01-08 12:06:00+05:30,49.65,26100.0,25904.1,2026-01-08 13:26:00+05:30,46.4,26100.0,25900.9,Stop Loss,-3.25
2026-01-08,CALL,2026-01-08 13:27:00+05:30,47.1,26100.0,25904.75,2026-01-08 13:30:00+05:30,44.1,26100.0,25888.7,Stop Loss,-3.0
2026-01-08,CALL,2026-01-08 13:31:00+05:30,45.15,26100.0,25894.5,2026-01-08 14:26:00+05:30,43.6,26100.0,25919.85,Stop Loss,-1.5499999999999972
2026-01-08,CALL,2026-01-08 14:27:00+05:30,44.35,26100.0,25923.3,2026-01-08 14:28:00+05:30,41.8,26100.0,25915.65,Stop Loss,-2.5500000000000043
2026-01-08,CALL,2026-01-08 14:29:00+05:30,42.1,26100.0,25905.45,2026-01-08 14:33:00+05:30,48.3,26100.0,25934.55,Target Hit,6.199999999999996
2026-01-08,CALL,2026-01-08 14:58:00+05:30,40.65,26100.0,25913.7,2026-01-08 15:00:00+05:30,35.95,26100.0,25894.7,Stop Loss,-4.699999999999996
2026-01-08,CALL,2026-01-08 15:05:00+05:30,31.5,26100.0,25867.85,2026-01-08 15:24:00+05:30,30.0,26100.0,25875.8,Stop Loss,-1.5
2026-01-08,CALL,2026-01-08 15:25:00+05:30,30.25,26100.0,25871.85,2026-01-08 15:26:00+05:30,29.2,26100.0,25870.6,Stop Loss,-1.0500000000000007
2026-01-09,CALL,2026-01-09 09:15:00+05:30,108.35,25900.0,25898.05,2026-01-09 10:57:00+05:30,66.65,25900.0,25812.6,Stop Loss,-41.69999999999999
2026-01-09,PUT,2026-01-09 09:18:00+05:30,73.0,25900.0,25928.15,2026-01-09 09:33:00+05:30,113.6,25900.0,25821.55,Target Hit,40.599999999999994
2026-01-09,CALL,2026-01-09 10:59:00+05:30,69.75,25900.0,25821.65,2026-01-09 11:02:00+05:30,65.8,25900.0,25812.0,Stop Loss,-3.950000000000003
2026-01-09,CALL,2026-01-09 11:03:00+05:30,66.7,25900.0,25814.1,2026-01-09 11:04:00+05:30,65.0,25900.0,25810.65,Stop Loss,-1.7000000000000028
2026-01-09,CALL,2026-01-09 11:06:00+05:30,66.6,25900.0,25813.05,2026-01-09 11:14:00+05:30,60.4,25900.0,25799.0,Stop Loss,-6.199999999999996
2026-01-09,CALL,2026-01-09 11:15:00+05:30,63.25,25900.0,25805.3,2026-01-09 11:18:00+05:30,59.9,25900.0,25795.75,Stop Loss,-3.3500000000000014
2026-01-09,CALL,2026-01-09 11:19:00+05:30,60.6,25900.0,25796.05,2026-01-09 11:21:00+05:30,58.5,25900.0,25792.4,Stop Loss,-2.1000000000000014
2026-01-09,CALL,2026-01-09 11:22:00+05:30,60.7,25900.0,25799.55,2026-01-09 11:24:00+05:30,57.95,25900.0,25792.75,Stop Loss,-2.75
2026-01-09,CALL,2026-01-09 11:25:00+05:30,61.05,25900.0,25800.05,2026-01-09 11:34:00+05:30,56.2,25900.0,25791.75,Stop Loss,-4.849999999999994
2026-01-09,CALL,2026-01-09 11:36:00+05:30,51.4,25900.0,25770.3,2026-01-09 11:37:00+05:30,47.7,25900.0,25761.2,Stop Loss,-3.6999999999999957
2026-01-09,CALL,2026-01-09 11:39:00+05:30,48.8,25900.0,25759.95,2026-01-09 11:44:00+05:30,45.85,25900.0,25755.35,Stop Loss,-2.9499999999999957
2026-01-09,CALL,2026-01-09 11:45:00+05:30,47.3,25900.0,25758.75,2026-01-09 11:46:00+05:30,43.65,25900.0,25747.3,Stop Loss,-3.6499999999999986
2026-01-09,CALL,2026-01-09 11:47:00+05:30,43.9,25900.0,25746.05,2026-01-09 12:10:00+05:30,41.95,25900.0,25745.75,Stop Loss,-1.9499999999999957
2026-01-09,CALL,2026-01-09 12:11:00+05:30,42.65,25900.0,25748.5,2026-01-09 12:20:00+05:30,39.6,25900.0,25738.55,Stop Loss,-3.049999999999997
2026-01-09,CALL,2026-01-09 12:21:00+05:30,40.35,25900.0,25741.15,2026-01-09 12:22:00+05:30,39.4,25900.0,25737.0,Stop Loss,-0.9500000000000028
2026-01-09,CALL,2026-01-09 12:23:00+05:30,39.9,25900.0,25737.95,2026-01-09 12:24:00+05:30,37.95,25900.0,25731.1,Stop Loss,-1.9499999999999957
2026-01-09,CALL,2026-01-09 12:25:00+05:30,39.6,25900.0,25736.7,2026-01-09 12:27:00+05:30,37.65,25900.0,25728.3,Stop Loss,-1.9500000000000028
2026-01-09,CALL,2026-01-09 12:28:00+05:30,37.8,25900.0,25726.5,2026-01-09 12:29:00+05:30,35.1,25900.0,25716.75,Stop Loss,-2.6999999999999957
2026-01-09,CALL,2026-01-09 12:30:00+05:30,36.4,25900.0,25723.25,2026-01-09 12:33:00+05:30,35.05,25900.0,25720.2,Stop Loss,-1.3500000000000014
2026-01-09,CALL,2026-01-09 12:38:00+05:30,31.75,25900.0,25691.95,2026-01-09 12:41:00+05:30,29.75,25900.0,25679.55,Stop Loss,-2.0
2026-01-09,CALL,2026-01-09 12:43:00+05:30,30.25,25900.0,25682.9,2026-01-09 12:46:00+05:30,29.45,25900.0,25685.1,Stop Loss,-0.8000000000000007
2026-01-09,CALL,2026-01-09 12:47:00+05:30,29.7,25900.0,25685.2,2026-01-09 12:48:00+05:30,28.95,25900.0,25680.45,Stop Loss,-0.75
2026-01-09,CALL,2026-01-09 12:50:00+05:30,28.55,25900.0,25678.15,2026-01-09 13:22:00+05:30,33.55,25900.0,25712.85,Target Hit,4.9999999999999964
2026-01-09,CALL,2026-01-09 13:49:00+05:30,28.05,25900.0,25681.5,2026-01-09 13:55:00+05:30,26.0,25900.0,25665.25,Stop Loss,-2.0500000000000007
2026-01-09,CALL,2026-01-09 13:56:00+05:30,27.45,25900.0,25674.4,2026-01-09 14:13:00+05:30,25.0,25900.0,25664.15,Stop Loss,-2.4499999999999993
2026-01-09,CALL,2026-01-09 14:14:00+05:30,25.05,25900.0,25660.15,2026-01-09 14:18:00+05:30,23.95,25900.0,25660.25,Stop Loss,-1.1000000000000014
2026-01-09,CALL,2026-01-09 14:19:00+05:30,24.65,25900.0,25661.35,2026-01-09 14:41:00+05:30,20.8,25900.0,25632.5,Stop Loss,-3.849999999999998
2026-01-09,CALL,2026-01-09 14:43:00+05:30,22.1,25900.0,25648.5,2026-01-09 15:07:00+05:30,31.55,25900.0,25696.0,Target Hit,9.45
2026-01-12,PUT,2026-01-12 09:15:00+05:30,74.6,25650.0,25657.45,2026-01-12 11:30:00+05:30,160.05,25650.0,25496.15,Target Hit,85.45000000000002
2026-01-12,CALL,2026-01-12 09:17:00+05:30,81.2,25650.0,25613.2,2026-01-12 09:19:00+05:30,78.3,25650.0,25611.05,Stop Loss,-2.9000000000000057
2026-01-12,CALL,2026-01-12 09:26:00+05:30,58.0,25650.0,25553.7,2026-01-12 09:27:00+05:30,49.4,25650.0,25531.3,Stop Loss,-8.600000000000001
2026-01-12,CALL,2026-01-12 09:28:00+05:30,52.15,25650.0,25535.6,2026-01-12 09:43:00+05:30,48.25,25650.0,25547.25,Stop Loss,-3.8999999999999986
2026-01-12,CALL,2026-01-12 09:44:00+05:30,52.95,25650.0,25557.6,2026-01-12 10:16:00+05:30,46.55,25650.0,25550.4,Stop Loss,-6.400000000000006
2026-01-12,CALL,2026-01-12 10:17:00+05:30,51.8,25650.0,25564.5,2026-01-12 10:39:00+05:30,45.35,25650.0,25560.85,Stop Loss,-6.449999999999996
2026-01-12,CALL,2026-01-12 10:40:00+05:30,49.5,25650.0,25572.8,2026-01-12 10:44:00+05:30,45.0,25650.0,25561.8,Stop Loss,-4.5
2026-01-12,CALL,2026-01-12 10:47:00+05:30,41.25,25650.0,25549.8,2026-01-12 11:05:00+05:30,35.3,25650.0,25538.1,Stop Loss,-5.950000000000003
2026-01-12,CALL,2026-01-12 11:06:00+05:30,36.1,25650.0,25539.05,2026-01-12 11:13:00+05:30,33.95,25650.0,25532.0,Stop Loss,-2.1499999999999986
2026-01-12,CALL,2026-01-12 11:14:00+05:30,34.3,25650.0,25532.85,2026-01-12 11:15:00+05:30,32.6,25650.0,25528.8,Stop Loss,-1.6999999999999957
2026-01-12,CALL,2026-01-12 11:18:00+05:30,30.8,25650.0,25521.05,2026-01-12 11:21:00+05:30,28.05,25650.0,25506.0,Stop Loss,-2.75
2026-01-12,CALL,2026-01-12 11:22:00+05:30,29.05,25650.0,25507.95,2026-01-12 11:29:00+05:30,27.0,25650.0,25502.4,Stop Loss,-2.0500000000000007
2026-01-12,CALL,2026-01-12 11:35:00+05:30,24.75,25650.0,25487.1,2026-01-12 11:43:00+05:30,22.7,25650.0,25475.45,Stop Loss,-2.0500000000000007
2026-01-12,CALL,2026-01-12 11:44:00+05:30,23.5,25650.0,25480.6,2026-01-12 12:12:00+05:30,30.5,25650.0,25528.05,Target Hit,7.0
2026-01-12,PUT,2026-01-12 12:43:00+05:30,48.25,25650.0,25725.45,2026-01-12 13:33:00+05:30,38.8,25650.0,25738.2,Stop Loss,-9.450000000000003
2026-01-12,PUT,2026-01-12 13:37:00+05:30,37.75,25650.0,25738.25,2026-01-12 14:09:00+05:30,33.35,25650.0,25741.7,Stop Loss,-4.399999999999999
2026-01-12,PUT,2026-01-12 14:10:00+05:30,34.3,25650.0,25739.35,2026-01-12 14:22:00+05:30,30.9,25650.0,25751.15,Stop Loss,-3.3999999999999986
2026-01-12,PUT,2026-01-12 14:25:00+05:30,27.1,25650.0,25762.75,2026-01-12 14:34:00+05:30,35.95,25650.0,25733.0,Target Hit,8.850000000000001
2026-01-12,PUT,2026-01-12 14:52:00+05:30,23.4,25650.0,25777.7,2026-01-12 14:53:00+05:30,20.2,25650.0,25791.4,Stop Loss,-3.1999999999999993
